elevated,6
elliots,6
embarrassed,6
enabled,6
engrossed,6
enquire,6
entreated,6
examination,6
excessive,6
exclamation,6
excused,6
executed,6
executioner,6
exist,6
expensive,6
extended,6
exultation,6
fairly,6
fervent,6
finest,6
finger,6
flatter,6
flattering,6
folded,6
forbearance,6
foresee,6
forgetting,6
forms,6
fortunate,6
frank,6
freckles,6
french,6
gallantry,6
gladly,6
glowing,6
graceful,6
grandeur,6
grass,6
gray,6
grin,6
guilty,6
guinea,6
handed,6
hardened,6
hasty,6
holidays,6
humble,6
husbands,6
hysterical,6
hysterics,6
impossibility,6
impressions,6
imprudent,6
impulse,6
inches,6
included,6
indignantly,6
inevitably,6
insult,6
integrity,6
invitations,6
jealousy,6
justly,6
keeping,6
kindest,6
kitchen,6
la,6
languid,6
lessening,6
lesser,6
lest,6
liable,6
lie,6
limbs,6
lizard,6
lot,6
maids,6
managed,6
meetings,6
method,6
mirth,6
modern,6
modest,6
musical,6
naval,6
noble,6
noisy,6
north,6
numerous,6
nursery,6
occupation,6
outward,6
owner,6
papa,6
parish,6
perplexity,6
persisted,6
persuading,6
pianoforte,6
pigs,6
pitied,6
plans,6
plate,6
pointed,6
possessed,6
pressing,6
prevail,6
previous,6
privilege,6
progress,6
prompted,6
protection,6
provoke,6
punishment,6
pursued,6
quicker,6
race,6
raillery,6
raising,6
rapidly,6
reduced,6
relate,6
released,6
rent,6
resolute,6
respectability,6
reverie,6
richard,6
rude,6
ruined,6
rule,6
sacrifice,6
safety,6
sailor,6
sang,6
september,6
services,6
sharing,6
ship,6
shooting,6
shoulders,6
silly,6
singing,6
situated,6
slighted,6
slightly,6
sneezing,6
somewhat,6
sophy,6
speedy,6
spending,6
sprung,6
staid,6
stepping,6
stretched,6
strike,6
suitable,6
sun,6
surgeon,6
suspicions,6
symptom,6
tale,6
talents,6
taunton,6
temptation,6
tendency,6
thither,6
thoughtfully,6
thoughtfulness,6
thursday,6
treating,6
trembling,6
trifle,6
trifling,6
troublesome,6
unaffected,6
unceasing,6
unexpected,6
unfairly,6
unimportant,6
union,6
unkindness,6
unpardonable,6
urge,6
urgent,6
using,6
vexation,6
violence,6
visiting,6
whither,6
whitwell,6
windows,6
works,6
worn,6
worthy,6
wow,6
yard,6
1,5
absurdity,5
acceptable,5
acceptance,5
accommodate,5
accompany,5
acknowledging,5
acquired,5
actual,5
adjoining,5
affect,5
affecting,5
agitated,5
aid,5
alliance,5
alter,5
although,5
amount,5
answers,5
apothecary,5
appeal,5
approved,5
arguments,5
arrive,5
arriving,5
art,5
artificial,5
ascertained,5
assembled,5
astonishing,5
ate,5
attachments,5
awkwardness,5
bank,5
beauties,5
begins,5
behave,5
belong,5
below,5
beneath,5
bewitching,5
blessings,5
blush,5
breach,5
break,5
building,5
built,5
cared,5
cast,5
centre,5
check,5
china,5
christian,5
clergyman,5
complacency,5
complained,5
complaints,5
compliance,5
comprehension,5
concealment,5
concluding,5
conducted,5
conference,5
confident,5
congratulate,5
conjectured,5
conquest,5
consult,5
contained,5
contents,5
continue,5
contrived,5
converse,5
conversing,5
correct,5
covered,5
crossed,5
cry,5
dawlish,5
declaring,5
deeper,5
defect,5
defence,5
defend,5
defer,5
deference,5
deficiency,5
delayed,5
denial,5
depends,5
desperate,5
dictate,5
dinners,5
disappointments,5
discover,5
dismissed,5
dispose,5
dissuade,5
distresses,5
dog,5
donavan,5
dropt,5
ecstasy,5
eggs,5
elder,5
eloquence,5
enable,5
encourage,5
energy,5
enquired,5
enthusiasm,5
entreat,5
error,5
estimate,5
estimation,5
examined,5
examining,5
example,5
excellence,5
expedient,5
experienced,5
expressing,5
extensive,5
extravagant,5
falsehood,5
fashionable,5
faults,5
fearing,5
fingers,5
firm,5
firmly,5
flamingo,5
flow,5
fly,5
follows,5
footing,5
forlorn,5
formal,5
fourteen,5
frightful,5
gardens,5
genius,5
genteel,5
gift,5
governed,5
gracious,5
gratefully,5
gratified,5
gravity,5
guard,5
happening,5
harp,5
haste,5
hat,5
hayters,5
hearty,5
heavens,5
heightened,5
helpless,5
hence,5
henry,5
hesitated,5
holding,5
hole,5
hookah,5
hospitable,5
household,5
housekeeper,5
hunting,5
imaginary,5
impertinence,5
impropriety,5
imputed,5
inattention,5
incapable,5
incumbent,5
indignant,5
indisposed,5
indulged,5
inform,5
inquire,5
insisted,5
insolence,5
intelligent,5
interview,5
invite,5
italian,5
jenning,5
joint,5
jumping,5
kid,5
knee,5
knock,5
laying,5
lesson,5
lodge,5
lodging,5
lowering,5
maintaining,5
mental,5
midst,5
mildness,5
milsom,5
misapprehension,5
mischief,5
misconduct,5
modesty,5
monday,5
motion,5
mouths,5
neat,5
necessarily,5
newspapers,5
obligation,5
observant,5
occasions,5
oftener,5
opposed,5
ordinary,5
outlived,5
outside,5
overcame,5
pack,5
painting,5
papers,5
parents,5
path,5
pausing,5
penetration,5
perceptible,5
perfection,5
perpetual,5
personally,5
pieces,5
pitiable,5
pleasanter,5
pleasures,5
poetry,5
polished,5
portion,5
powerful,5
praised,5
prepare,5
preserve,5
preserved,5
prevailing,5
prizes,5
procession,5
procuring,5
proportion,5
propose,5
purchase,5
purposely,5
puzzling,5
rained,5
reality,5
recent,5
reconciled,5
reference,5
rejoicing,5
relating,5
release,5
reminded,5
repetition,5
repose,5
reproof,5
requested,5
require,5
requires,5
resident,5
resolve,5
respected,5
respecting,5
richer,5
ride,5
ridicule,5
romantic,5
rouse,5
row,5
sacrificed,5
scolded,5
scrupulous,5
securing,5
sees,5
served,5
shade,5
shake,5
shouldn,5
shriek,5
shrill,5
sickly,5
sickness,5
sighing,5
silently,5
simplicity,5
simply,5
sleepy,5
slipped,5
slow,5
smaller,5
sold,5
solemn,5
solicitous,5
solid,5
sons,5
soothe,5
soothing,5
speed,5
spreading,5
square,5
stage,5
staring,5
steadiness,5
step,5
stir,5
stirring,5
stranger,5
strengthened,5
study,5
subdued,5
submission,5
surrounded,5
surrounding,5
suspicious,5
swam,5
swim,5
temple,5
tempted,5
tenants,5
terror,5
testimony,5
thick,5
thin,5
tied,5
toothpick,5
torture,5
trace,5
treatment,5
trembled,5
tricks,5
ugly,5
until,5
unwillingness,5
upset,5
usefulness,5
uttered,5
vacant,5
vanished,5
varying,5
vastly,5
verse,5
verses,5
wandered,5
warrant,5
waving,5
welfare,5
whence,5
wildly,5
woods,5
wore,5
working,5
yourselves,5
5,4
abhorrence,4
abuse,4
accomplished,4
accomplishments,4
accustomary,4
acknowledgment,4
acquiescence,4
acquisition,4
acquit,4
addresses,4
admires,4
adopted,4
afflicted,4
aggravation,4
agitations,4
agreement,4
allowances,4
alloy,4
ambition,4
amidst,4
amiss,4
amusing,4
anew,4
animals,4
ann,4
announcing,4
annuities,4
annuity,4
anticipated,4
apartments,4
apologies,4
appearances,4
applications,4
applying,4
appointed,4
apprehension,4
approaching,4
arches,4
artful,4
assent,4
asunder,4
atonement,4
attack,4
attentively,4
attitude,4
attract,4
attributed,4
avail,4
avoiding,4
awakened,4
baldwin,4
ball,4
balls,4
banished,4
bats,4
bearing,4
beautifully,4
begging,4
bell,4
benefited,4
betty,4
bias,4
boast,4
boat,4
bold,4
brightened,4
brings,4
brothers,4
bustle,4
cake,4
calculations,4
candid,4
cap,4
careys,4
cautiously,4
ceaseless,4
changing,4
charity,4
charmed,4
cheered,4
cheerfully,4
choked,4
chosen,4
claimed,4
class,4
clearly,4
coat,4
colouring,4
comprehended,4
concerning,4
conclude,4
confessed,4
confirmation,4
confirmed,4
conjectures,4
consequences,4
considerate,4
consistent,4
containing,4
contemptuous,4
contemptuously,4
contend,4
contentment,4
contradict,4
contrast,4
cowper,4
created,4
creditable,4
crime,4
crown,4
crumbs,4
dalrymples,4
daring,4
date,4
dears,4
debt,4
deceitful,4
deception,4
decorum,4
deemed,4
deprived,4
despatch,4
detain,4
determination,4
devil,4
digging,4
dignified,4
dirty,4
disadvantage,4
disapprobation,4
dish,4
displeased,4
disregarded,4
diverted,4
dividing,4
double,4
dowager,4
drawings,4
dressed,4
drinking,4
duck,4
dwell,4
dwelt,4
eating,4
economy,4
edge,4
elbow,4
elliott,4
eloquent,4
em,4
ending,4
enjoying,4
enquiring,4
ensured,4
entertained,4
entire,4
entitled,4
envy,4
ere,4
esteemed,4
exceeding,4
exclamations,4
excursion,4
execution,4
exerted,4
existed,4
explanations,4
expressive,4
extravagance,4
eyed,4
f,4
faded,4
false,4
familiarity,4
faster,4
fastidious,4
fat,4
fellows,4
female,4
fettered,4
field,4
fill,4
finishing,4
folding,4
fondly,4
footsteps,4
forcing,4
foreseen,4
formality,4
foundation,4
fourth,4
frankness,4
freedom,4
friendliness,4
frost,4
frowning,4
fulfilled,4
furnished,4
fury,4
gaining,4
gentlemanlike,4
genuine,4
giddy,4
gloomy,4
gossip,4
gout,4
graciousness,4
gravel,4
group,4
grunted,4
guest,4
guidance,4
gun,4
hamilton,4
handkerchief,4
handsomer,4
hardship,4
holds,4
hollow,4
honestly,4
honesty,4
horrible,4
horrid,4
hospitality,4
humility,4
hunters,4
hurrying,4
hush,4
idleness,4
inconveniences,4
indispensable,4
indulge,4
inferiority,4
infirm,4
insipidity,4
instances,4
intelligible,4
intending,4
interchange,4
interrupting,4
invalid,4
invariable,4
involve,4
jemima,4
jokes,4
jurors,4
jurymen,4
kissed,4
knees,4
knife,4
knocked,4
knocking,4
lament,4
lap,4
laughter,4
legs,4
library,4
limited,4
limits,4
lingering,4
listener,4
losing,4
lovers,4
mabel,4
manly,4
marriages,4
meditation,4
mice,4
minded,4
minds,4
minutiae,4
misled,4
mix,4
mixed,4
mortifying,4
mystery,4
named,4
narration,4
needless,4
neglected,4
nephew,4
nights,4
nodded,4
noises,4
notes,4
novelty,4
nut,4
obtain,4
occupying,4
offending,4
offspring,4
ones,4
ootiful,4
opportunities,4
oppression,4
origin,4
originated,4
ours,4
overlook,4
overpowered,4
overpowering,4
pace,4
paragraph,4
pardoned,4
pavement,4
paws,4
payment,4
peculiarly,4
permitted,4
perseverance,4
phoo,4
pin,4
placing,4
players,4
pointer,4
porpoise,4
positively,4
possess,4
practicable,4
precedence,4
prefer,4
preferring,4
prejudice,4
pretence,4
pretensions,4
print,4
prize,4
probabilities,4
proceeding,4
prodigious,4
profess,4
professed,4
promises,4
promoting,4
proofs,4
protested,4
provision,4
provocation,4
provoking,4
pulse,4
pure,4
pursuing,4
pursuit,4
quadrille,4
quarrel,4
quarrelling,4
quarters,4
raises,4
rap,4
rapturous,4
rated,4
reaching,4
recently,4
recollections,4
reconcile,4
refuse,4
relied,4
relieve,4
remains,4
repair,4
represent,4
representation,4
resembled,4
resolutely,4
resolving,4
restraints,4
restrictions,4
retired,4
revived,4
riches,4
rival,4
rivers,4
robbed,4
rough,4
rousing,4
rubber,4
rules,4
rupture,4
sakes,4
sands,4
satisfying,4
savage,4
scattered,4
scissors,4
scott,4
screen,4
screens,4
scruples,4
seats,4
secondly,4
separated,4
series,4
serve,4
shaking,4
shape,4
shaped,4
shared,4
sharply,4
shot,4
showed,4
showing,4
shrink,4
shrinking,4
shrubberies,4
sinking,4
sits,4
sixteen,4
skin,4
slate,4
sly,4
smooth,4
soft,4
soften,4
solemnity,4
sophia,4
sore,4
sorrowful,4
south,4
speaks,4
species,4
spoilt,4
sport,4
sporting,4
sportsmen,4
st,4
steep,4
stick,4
stockings,4
stolen,4
stroll,4
studied,4
subdue,4
succeed,4
succession,4
supper,4
supposition,4
suspended,4
symptoms,4
tasted,4
tempered,4
tenderly,4
terrible,4
tete,4
thence,4
thimble,4
timed,4
tiny,4
tones,4
topic,4
torn,4
tranquil,4
travel,4
triumphantly,4
tumbling,4
twinkling,4
twisted,4
unanimous,4
uncommon,4
unconscious,4
ungracious,4
uniting,4
universally,4
unlikely,4
unluckily,4
unlucky,4
unreserve,4
unwillingly,4
upright,4
utility,4
utter,4
vague,4
verdict,4
vindication,4
viscountess,4
vulgar,4
w,4
waistcoat,4
waiter,4
washing,4
waste,4
watchfulness,4
weaken,4
wear,4
wearing,4
weary,4
welcomed,4
wept,4
whoever,4
winding,4
wiser,4
wisest,4
withdrew,4
wives,4
worked,4
wretchedly,4
yards,4
ye,4
yearly,4
yer,4
zealous,4
15,3
16,3
20,3
9,3
ability,3
abruptly,3
abundance,3
abused,3
accent,3
accommodating,3
accompanied,3
accomplishment,3
according,3
aches,3
acknowledgments,3
acquitted,3
adieu,3
adieus,3
admitting,3
advancing,3
advantageous,3
affectation,3
affording,3
affront,3
allowable,3
allowing,3
alternately,3
ample,3
amply,3
amusements,3
analogy,3
angel,3
anguish,3
animate,3
annamaria,3
anticipating,3
apologising,3
apologize,3
appealed,3
appears,3
apples,3
apprehensive,3
apt,3
arch,3
ardent,3
arranging,3
ascended,3
aspect,3
asserted,3
assiduous,3
assisting,3
assuring,3
atmosphere,3
attracted,3
attractive,3
attributing,3
audible,3
authorised,3
avarice,3
await,3
awake,3
bachelor,3
barouche,3
basil,3
bat,3
beasts,3
bedroom,3
beds,3
beheaded,3
beheld,3
belmont,3
belongs,3
bench,3
bend,3
benevolence,3
benevolent,3
bespeak,3
bestowing,3
bitter,3
bitterly,3
blamable,3
blooming,3
blows,3
blue,3
blushing,3
bodily,3
boldly,3
bone,3
bowing,3
brain,3
branch,3
branches,3
breathed,3
breeze,3
brightness,3
brilliancy,3
brilliant,3
brow,3
burn,3
butcher,3
byron,3
cakes,3
candle,3
cape,3
captivating,3
carelessness,3
carpet,3
caucus,3
caused,3
cheap,3
cheated,3
cheerless,3
choosing,3
chusing,3
clearer,3
climate,3
closer,3
closet,3
clouds,3
collar,3
collecting,3
combat,3
commonest,3
communicating,3
compact,3
comparing,3
comparisons,3
competence,3
composedly,3
compromise,3
conceit,3
conceived,3
condemnation,3
condescend,3
condolence,3
confirming,3
confusing,3
consequent,3
considers,3
consisted,3
consoled,3
constitution,3
consultation,3
contemplation,3
content,3
contracted,3
contrasted,3
contributed,3
conversations,3
conversed,3
coolly,3
coolness,3
cordial,3
cordially,3
counteract,3
couples,3
courteous,3
courting,3
coxcomb,3
crab,3
crash,3
create,3
critical,3
crossing,3
cultivated,3
cupboards,3
curtains,3
curtsey,3
cutting,3
damp,3
dashing,3
debating,3
decay,3
deciding,3
declares,3
decline,3
deed,3
deficiencies,3
dejection,3
delays,3
deliverance,3
demand,3
denying,3
departed,3
depending,3
deprive,3
derive,3
derived,3
descend,3
descriptions,3
desperately,3
destination,3
detail,3
detest,3
diffident,3
directing,3
dirt,3
discern,3
discerned,3
discerning,3
discernment,3
discharge,3
discontent,3
disgraceful,3
disgusted,3
disgusting,3
disinclination,3
disliked,3
disliking,3
disordered,3
displayed,3
displeasure,3
dispute,3
disrespectfully,3
dissimilar,3
dissipated,3
division,3
doctrine,3
doted,3
doth,3
doubting,3
drawling,3
dreading,3
dried,3
drunk,3
eaglet,3
earned,3
editions,3
efficacy,3
effusion,3
elderly,3
ellison,3
emotions,3
encounter,3
endeavours,3
endless,3
endowed,3
ends,3
enforced,3
enjoyments,3
entangled,3
entertain,3
environs,3
errand,3
erred,3
evenings,3
eventually,3
everywhere,3
examples,3
exceed,3
exciting,3
exclaiming,3
excusable,3
expose,3
expressively,3
expressly,3
facts,3
failure,3
familiarly,3
farmer,3
fatigued,3
fatigues,3
faultless,3
faulty,3
favourites,3
feeble,3
feebleness,3
feelingly,3
females,3
fetching,3
feverish,3
filigree,3
final,3
fitting,3
flannel,3
flat,3
flew,3
flying,3
foreseeing,3
foresight,3
foretold,3
formidable,3
fortunes,3
forwards,3
foul,3
frame,3
friday,3
frigate,3
frog,3
fruit,3
fulfill,3
fun,3
funny,3
fur,3
furnish,3
gazing,3
gibraltar,3
glances,3
glasses,3
glimpse,3
gloom,3
gloried,3
gold,3
gowland,3
gown,3
granted,3
grappler,3
gratify,3
greatness,3
grinned,3
groom,3
growl,3
guarded,3
guarding,3
guide,3
guineas,3
handsomest,3
harmony,3
hart,3
hated,3
healthy,3
heavily,3
hedgehogs,3
heightening,3
hesitatingly,3
hinted,3
hit,3
hoarse,3
horseback,3
housekeeping,3
housemaid,3
howling,3
humanity,3
hungry,3
ii,3
illiberal,3
imaginations,3
imagining,3
immoveable,3
imperfect,3
improper,3
incomprehensible,3
inconstant,3
indecision,3
induce,3
inducement,3
indulgent,3
indulging,3
inexcusable,3
infirmity,3
ingratitude,3
inhabit,3
injuries,3
inquiring,3
insincerity,3
insinuations,3
insipid,3
inspire,3
instinctively,3
instruction,3
insufficient,3
interests,3
interfering,3
intermission,3
internally,3
interposed,3
interrupt,3
interruption,3
introducing,3
intrusion,3
invented,3
involuntary,3
involving,3
irremediable,3
irresolute,3
irritable,3
irritated,3
irritation,3
jar,3
jealousies,3
june,3
justification,3
keener,3
kick,3
kill,3
kiss,3
knelt,3
knot,3
lamenting,3
landlord,3
landscape,3
lavender,3
lawyer,3
leaf,3
legacy,3
legal,3
lengthened,3
likelihood,3
linen,3
linger,3
lit,3
lobby,3
longest,3
loudly,3
loving,3
lowness,3
magnificent,3
maintenance,3
malice,3
mantel,3
matrimony,3
meanness,3
meanwhile,3
meat,3
meditations,3
mercy,3
messages,3
miniature,3
model,3
moderation,3
morality,3
mortified,3
mortify,3
mothers,3
muchness,3
mustard,3
muttered,3
muttering,3
nameless,3
nation,3
needn,3
needs,3
negative,3
neighbouring,3
nibbling,3
nicest,3
nicety,3
niece,3
nobility,3
nonsensical,3
noon,3
noticing,3
obeyed,3
oblige,3
obstacle,3
obtained,3
occupy,3
octagon,3
october,3
omitted,3
operation,3
ordained,3
ordering,3
originally,3
ornamented,3
outweigh,3
overlooked,3
owl,3
owned,3
page,3
painted,3
pang,3
panther,3
panting,3
pat,3
patiently,3
pattering,3
paw,3
peeped,3
penance,3
pencil,3
perception,3
perform,3
perplexed,3
picked,3
pie,3
pitying,3
planning,3
plants,3
plead,3
pleaded,3
pointedly,3
poison,3
portsmouth,3
position,3
possessions,3
posture,3
pour,3
poured,3
practices,3
pre,3
precaution,3
preparations,3
prepossession,3
prescribed,3
presentation,3
presents,3
presume,3
presumed,3
presumptive,3
pretended,3
prettier,3
prettily,3
prior,3
producing,3
productive,3
professedly,3
projecting,3
promoted,3
promotion,3
pronounce,3
pronouncing,3
proposals,3
prose,3
prosperous,3
providence,3
provoked,3
pulled,3
qualified,3
quarrelled,3
quest,3
questioned,3
quieted,3
range,3
ranked,3
rapture,3
rascal,3
rationally,3
reasoning,3
recall,3
recalled,3
receipt,3
reciprocal,3
recital,3
reckoned,3
refusal,3
regarding,3
rejected,3
reluctance,3
remainder,3
remarking,3
removals,3
render,3
renewing,3
replying,3
represented,3
representing,3
requiring,3
resignation,3
resigned,3
resisted,3
respectful,3
resting,3
restore,3
restraint,3
retain,3
retirement,3
retrench,3
revealed,3
revenge,3
reverted,3
revival,3
revive,3
reviving,3
rewarded,3
rob,3
robbing,3
robinson,3
rocks,3
roses,3
rub,3
rumour,3
rushed,3
sacrifices,3
schoolfellow,3
screams,3
seating,3
secretly,3
secrets,3
seized,3
sends,3
sensibly,3
sentences,3
serpents,3
severity,3
shed,3
shedding,3
shelter,3
shelves,3
shillings,3
ships,3
shops,3
shorter,3
shrewd,3
shropshire,3
shrubbery,3
shutting,3
sign,3
silenced,3
sleepless,3
sloop,3
smallness,3
smoking,3
snail,3
sobbing,3
soldier,3
solely,3
solicited,3
somerset,3
songs,3
sorts,3
sources,3
spacious,3
spectacles,3
spoil,3
spontaneous,3
sportsman,3
stable,3
standard,3
stanhill,3
start,3
stationed,3
stepped,3
stile,3
stole,3
stone,3
stopping,3
stout,3
stretching,3
strictest,3
strictly,3
strikingly,3
stubborn,3
subsisted,3
sufficiently,3
sugar,3
sulky,3
sunday,3
supports,3
tails,3
tame,3
task,3
tastes,3
tax,3
teach,3
teacup,3
telescope,3
temporary,3
tenderest,3
thousands,3
tide,3
tidings,3
timber,3
timid,3
tiptoe,3
toes,3
tonight,3
torment,3
tortoise,3
tossing,3
touched,3
treachery,3
treading,3
trick,3
trifled,3
trivial,3
troubles,3
trumpet,3
trusting,3
tucked,3
twentieth,3
unavoidable,3
uncertainty,3
unconcern,3
unconcerned,3
unconnected,3
unequal,3
unfavourable,3
unfolded,3
ungrateful,3
unguarded,3
universal,3
unnatural,3
unobtrusive,3
unprincipled,3
unquestionably,3
unreasonable,3
unseen,3
unthought,3
unusual,3
upper,3
urging,3
usage,3
ushered,3
variation,3
variations,3
varieties,3
vex,3
vigorous,3
vigour,3
virtues,3
voluntary,3
walker,3
warmest,3
warning,3
wasted,3
weakened,3
wealthy,3
wedding,3
wednesday,3
westons,3
whiskers,3
whispering,3
wicked,3
wide,3
widower,3
willingness,3
willoughbys,3
wisdom,3
withstand,3
witnessing,3
wonderland,3
wonders,3
worried,3
worthless,3
wounded,3
wounding,3
writer,3
writes,3
wrought,3
yarmouth,3
yield,3
yielded,3
yielding,3
youthful,3
10,2
11,2
12,2
13,2
14,2
17,2
18,2
19,2
2,2
21,2
22,2
23,2
24,2
3,2
4,2
6,2
7,2
8,2
abhorred,2
abide,2
abstraction,2
accidental,2
accomplish,2
accosted,2
accurately,2
accusation,2
accuse,2
aching,2
acknowledgement,2
activity,2
acts,2
acute,2
acuteness,2
adapted,2
additions,2
admittance,2
adorned,2
advancement,2
advances,2
advising,2
affability,2
affable,2
affectedly,2
affronting,2
agonies,2
agreeing,2
ailment,2
ailments,2
aimed,2
airs,2
alicia,2
allusion,2
altar,2
alterations,2
altering,2
amazingly,2
animal,2
animating,2
annexed,2
annihilation,2
answerable,2
answering,2
anticipate,2
anticipation,2
apace,2
appeased,2
appetite,2
apply,2
apprehend,2
arbour,2
archbishop,2
archibald,2
argue,2
arisen,2
arising,2
arrange,2
articles,2
ascending,2
ascent,2
ascertaining,2
ashore,2
assented,2
assiduities,2
assigned,2
associate,2
associations,2
assuage,2
astray,2
atom,2
atone,2
attacks,2
attainable,2
attained,2
attendant,2
attendants,2
attends,2
audibly,2
augmented,2
august,2
austen,2
authors,2
averted,2
avignon,2
avowal,2
backwardness,2
balanced,2
banish,2
barbarous,2
bargain,2
bark,2
barns,2
baronetage,2
baronetcy,2
barrowful,2
bathed,2
bathing,2
bay,2
bears,2
beaten,2
beating,2
becomes,2
bee,2
befell,2
beforehand,2
behaving,2
behold,2
beings,2
benches,2
beneficial,2
bequeath,2
bespoke,2
betray,2
bide,2
bird,2
bishop,2
bite,2
bitterness,2
blameless,2
blasts,2
blew,2
blinded,2
blossoms,2
blown,2
blunder,2
boasted,2
boasting,2
bolder,2
bones,2
bough,2
bows,2
brave,2
briefly,2
brigden,2
broad,2
brush,2
buried,2
burnt,2
bursting,2
bursts,2
butler,2
buzz,2
calculate,2
calls,2
canal,2
candour,2
caprice,2
captains,2
captivate,2
carelessly,2
carries,2
cart,2
cash,2
cauldron,2
cavil,2
ceasing,2
ceiling,2
censured,2
chairs,2
chambers,2
chariot,2
charitable,2
charmouth,2
cheek,2
cherished,2
civilly,2
claiming,2
clamour,2
claws,2
clearing,2
cliffs,2
clinging,2
closely,2
clouded,2
coarse,2
coaxing,2
colicky,2
collection,2
comfits,2
comforted,2
commander,2
commissioned,2
communicative,2
comparative,2
compatible,2
complaining,2
completed,2
completion,2
compound,2
compounded,2
comprehending,2
comprehensive,2
comprise,2
comprised,2
compunction,2
conceited,2
concessions,2
condemned,2
condemning,2
confidential,2
congratulated,2
congratulations,2
conjectural,2
connect,2
conqueror,2
conquests,2
conscientious,2
considerably,2
considerately,2
considerations,2
contact,2
contemplate,2
contemplated,2
contemptible,2
contenting,2
contraction,2
contradictory,2
contributing,2
contrition,2
control,2
conveniences,2
conveniently,2
conveying,2
copy,2
cordials,2
correctness,2
correspond,2
correspondent,2
cottages,2
courted,2
courtiers,2
courtland,2
cousinly,2
covert,2
cows,2
creation,2
creations,2
crept,2
crewkherne,2
cries,2
crimson,2
crimsoned,2
crooked,2
cucumber,2
cup,2
curiouser,2
curled,2
curtailed,2
cushion,2
custody,2
custom,2
dab,2
danced,2
dances,2
darling,2
dated,2
davies,2
dawdling,2
dearly,2
debts,2
deceiving,2
decisive,2
deepest,2
defective,2
defects,2
defended,2
defy,2
degradation,2
degrading,2
dejected,2
deliberating,2
deliberation,2
denoted,2
departing,2
deplorable,2
descending,2
describing,2
deserts,2
designing,2
desperation,2
despise,2
despised,2
despondence,2
destiny,2
destroy,2
destruction,2
detected,2
deviation,2
devotion,2
dies,2
dim,2
dimensions,2
diminished,2
diminution,2
dinn,2
dipped,2
disagreement,2
disappoint,2
disappointing,2
disapprove,2
discharged,2
discharging,2
disclosing,2
discompose,2
discontented,2
discontents,2
discovering,2
discredit,2
discreet,2
disdain,2
disengaged,2
dishes,2
dismounted,2
disparity,2
dispirited,2
disproportion,2
disquiet,2
disregard,2
dissent,2
dissipation,2
distinctly,2
distinguishing,2
doomed,2
doting,2
doubtfully,2
doubtingly,2
doubtless,2
dozen,2
dreaming,2
dripping,2
dropping,2
dues,2
dullness,2
durable,2
dutiful,2
earls,2
easier,2
easiest,2
eclat,2
educated,2
edwin,2
eel,2
effectual,2
efforts,2
effusions,2
eighty,2
eligibility,2
ellisons,2
embarrassments,2
embellishment,2
embellishments,2
emphasis,2
endured,2
enemy,2
engross,2
enlargement,2
ensued,2
entertaining,2
entertainment,2
enthusiastic,2
enumeration,2
equality,2
equalled,2
equals,2
establish,2
esteems,2
estimable,2
estimating,2
estranged,2
estrangement,2
eternal,2
exception,2
exceptions,2
exchanged,2
exclaim,2
excuses,2
executions,2
expects,2
expeditiously,2
experiencing,2
experiment,2
explains,2
explanatory,2
exposing,2
extension,2
extenuation,2
exterior,2
extremity,2
exultingly,2
eyeing,2
fainter,2
fainting,2
faithful,2
faithfully,2
falls,2
familiar,2
famous,2
farthest,2
fated,2
fearless,2
feather,2
feature,2
feebly,2
feed,2
feels,2
feigned,2
ferrets,2
fickle,2
fight,2
filling,2
finances,2
finds,2
firmer,2
flamingoes,2
flatteries,2
flowers,2
flowing,2
flushed,2
flutter,2
food,2
forbid,2
forbidding,2
forebodings,2
forego,2
forehead,2
foreign,2
forenoon,2
foresaw,2
forfeit,2
forgave,2
forgets,2
fork,2
fountains,2
fourteenth,2
frames,2
freely,2
frighten,2
frosts,2
frugality,2
fruitless,2
furnishing,2
gaily,2
gallant,2
gates,2
gaze,2
generously,2
gentility,2
giaour,2
gifted,2
gig,2
gives,2
glanced,2
glowed,2
goldfish,2
goodwill,2
goose,2
gouty,2
govern,2
governess,2
governing,2
graces,2
graciously,2
gradual,2
grandson,2
grecian,2
grievance,2
grieve,2
grievous,2
gross,2
grounded,2
groves,2
grows,2
guardian,2
guardianship,2
gum,2
ha,2
hackneyed,2
haired,2
handsomely,2
handwriting,2
hang,2
hanover,2
hardness,2
harshly,2
hasn,2
hastening,2
hates,2
hating,2
hazard,2
hazarded,2
headache,2
headed,2
headstrong,2
hears,2
heartiness,2
heat,2
hedges,2
heedless,2
heels,2
heighten,2
heirs,2
helped,2
helping,2
herald,2
hereabouts,2
heroism,2
hid,2
hide,2
hiding,2
hindrance,2
histories,2
hither,2
honiton,2
honor,2
honourably,2
horrors,2
humbly,2
humiliating,2
hunt,2
hurriedly,2
hypocrite,2
illiterate,2
image,2
imaginable,2
imbibed,2
immense,2
impartial,2
impediment,2
imperfection,2
imperfectly,2
impertinently,2
impetuous,2
impose,2
impudence,2
inadvertence,2
incessant,2
incessantly,2
incivility,2
inclinations,2
including,2
incommoded,2
incompatible,2
inconsiderable,2
inconsistency,2
inconsolable,2
incurable,2
incurred,2
incurring,2
indication,2
indigence,2
indispensably,2
individual,2
indubitable,2
ineligible,2
inexperienced,2
infatuation,2
infection,2
infer,2
inflicting,2
inforced,2
informing,2
ingenious,2
ingenuity,2
inhabitants,2
inheriting,2
injunction,2
injure,2
innocence,2
innocent,2
